0.000000 ,-0.279253 ,-0.017453 ,-0.872665
0.000000 ,-0.278506 ,-0.011477 ,-0.864747
0.000000 ,-0.274198 ,0.022983 ,-0.819088
0.000000 ,-0.265021 ,0.096398 ,-0.721812
0.000000 ,-0.251551 ,0.204162 ,-0.579025
0.000000 ,-0.235620 ,0.331613 ,-0.410153
0.000000 ,-0.219688 ,0.459063 ,-0.241280
0.000000 ,-0.206218 ,0.566827 ,-0.098493
0.000000 ,-0.197041 ,0.640242 ,-0.001217
0.000000 ,-0.192733 ,0.674702 ,0.044442
0.000000 ,-0.191986 ,0.680678 ,0.052360
